title_name;title_id;runtime;release_day;release_month;release_year;worldwide_gross;domestic_gross;foreign_gross;opening_gross;budget;age_rating;genre_drama;genre_comedy;genre_thriller;genre_action;genre_adventure;genre_romance;genre_crime;genre_fantasy;genre_family;genre_scifi;genre_mystery;genre_horror;genre_other;language_english;language_spanish;language_french;language_other;weekday_friday;weekday_wednesday;weekday_thursday;weekday_other;roi;tickets_sold
herbie fully loaded;tt0400497;101;22;6;2005;144146816;66023816;78123000;12709221;50000000;1;False;True;False;False;True;True;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;1.88293632;10300127
the beach;tt0163978;119;11;2;2000;144056873;39785027;104271846;15277921;50000000;4;True;False;True;False;True;True;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;1.88113746;7381266
petes dragon;tt2788732;102;10;8;2016;143695338;76233151;67462187;21514095;65000000;2;True;True;False;True;True;False;False;True;True;False;False;False;False;True;False;False;False;False;True;False;False;1.2106975076923077;8813081
spy game;tt0266987;126;21;11;2001;143049560;62362560;80687000;21689125;115000000;4;False;False;True;True;False;False;True;False;False;False;False;False;False;True;False;True;True;False;True;False;False;0.24390921739130436;11018120
paranormal activity 4;tt2109184;88;18;10;2012;142802657;53885000;88917657;29003866;5000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;True;False;27.5605314;6769472
the legend of zorro;tt0386140;129;26;10;2005;142400065;46464023;95936042;16328506;75000000;2;False;False;True;True;True;True;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;0.8986675333333334;7248677
power rangers;tt3717490;124;22;3;2017;142337240;85364450;56972790;40300288;100000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;0.4233724;9516661
new years eve;tt1598822;118;7;12;2011;142044638;54544638;87500000;13019180;56000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;1.5365113928571428;6878264
monster house;tt0385880;91;19;7;2006;141861243;73661010;68200233;22217226;75000000;2;False;True;False;False;True;False;False;True;True;False;True;False;True;True;False;False;False;False;True;False;False;0.89148324;11245955
legally blonde;tt0250494;96;13;7;2001;141774679;96520674;45254005;20377426;18000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;6.8763710555555555;17053122
gothika;tt0348836;98;21;11;2003;141591324;59694580;81896744;19288438;40000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;False;False;False;2.5397831;9899598
big mommas house 2;tt0421729;99;25;1;2006;141522961;70165972;71356989;27736056;40000000;3;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;2.538074025;10712362
mona lisa smile;tt0304415;117;19;12;2003;141337989;63860942;77477047;11528498;65000000;3;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;1.1744306;10590537
scary movie 2;tt0257106;83;4;7;2001;141220678;71308997;69911681;20503356;45000000;4;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;2.138237288888889;12598762
shallow hal;tt0256380;114;9;11;2001;141069860;70839203;70230657;22518295;40000000;3;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;2.5267465;12515760
the spongebob squarepants movie;tt0345950;87;19;11;2004;141067127;85417988;55649139;32018216;30000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;3.7022375666666667;13754909
trainwreck;tt3152624;125;17;7;2015;140795793;110212700;30583093;30097040;35000000;4;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;3.0227369428571427;13073867
sausage party;tt1700841;89;11;8;2016;140705322;97685686;43019636;34263534;19000000;4;False;True;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;True;False;6.405543263157894;11293142
girls trip;tt3564472;122;21;7;2017;140552359;115171585;25380774;31201920;19000000;4;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;6.397492578947368;12839641
step up revolution;tt1800741;99;26;7;2012;140470746;35074677;105396069;11731708;33000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;3.256689272727273;4406366
lion;tt3741834;118;25;11;2016;140312928;51738905;88574023;123360;12000000;3;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;10.692744;5981376
legend of the guardians the owls of gahoole;tt1219342;97;23;9;2010;140073390;55675313;84398077;16112211;80000000;2;False;False;True;True;True;False;False;True;True;False;True;False;True;True;False;False;False;False;False;True;False;0.750917375;7056440
the wolfman;tt0780653;103;10;2;2010;139789765;61979680;77810085;31479235;150000000;4;True;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;False;False;-0.06806823333333334;7855472
saw iv;tt0890870;93;25;10;2007;139352633;63300095;76052538;31756764;10000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;12.9352633;9200595
bruno;tt0889583;81;8;7;2009;138805831;60054530;78751301;30619130;42000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;2.304900738095238;8007270
americas sweethearts;tt0265029;102;20;7;2001;138307673;93607673;44700000;30181877;46000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;2.006688543478261;16538458
lets be cops;tt1924435;104;13;8;2014;138224951;82390774;55834177;17813722;17000000;4;False;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;7.130879470588235;10084550
bridge to terabithia;tt0398808;96;16;2;2007;137587063;82272442;55314621;22564612;20000000;2;True;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;5.87935315;11958203
stardust;tt0486655;127;9;8;2007;137515140;38634938;98880202;9169779;70000000;3;False;False;False;False;True;True;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;0.964502;5615543
the first purge;tt6133466;98;4;7;2018;137056262;69488745;67567517;17374280;13000000;4;False;False;True;True;False;False;False;False;False;True;False;True;False;True;True;True;False;False;True;False;False;9.542789384615384;7627743
annie;tt1823664;118;17;12;2014;136853506;85911262;50942244;15861939;65000000;2;True;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;1.1054385538461537;10515454
the best exotic marigold hotel;tt1412386;124;24;2;2012;136836156;46412041;90424115;737051;10000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;12.6836156;5830658
remember the titans;tt0210945;113;29;9;2000;136706683;115654751;21051932;20905831;30000000;2;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;3.556889433333333;21457282
contagion;tt1598778;106;8;9;2011;136515867;75658097;60857770;22403596;60000000;3;True;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;1.27526445;9540743
the bounty hunter;tt1038919;110;18;3;2010;136333522;67061228;69272294;20686423;40000000;3;False;True;False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;2.40833805;8499521
17 again;tt0974661;102;9;4;2009;136316880;64167069;72149811;23722310;20000000;3;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;5.815844;8555609
saw the final chapter;tt1477076;90;28;10;2010;136150434;45710178;90440256;22530123;20000000;4;False;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;5.8075217;5793431
unknown;tt1401152;113;17;2;2011;135710029;63686397;72023632;21856389;30000000;3;False;False;True;True;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;3.5236676333333334;8031071
jack ryan shadow recruit;tt1205537;105;15;1;2014;135503748;50577412;84926336;15451981;60000000;3;True;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;1.2583958;6190625
perfume the story of a murderer;tt0396171;147;14;9;2006;135039924;2223293;132816631;37079;60000000;4;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;1.2506654;339434
american made;tt3532216;115;23;8;2017;134866593;51342000;83524593;16776390;50000000;4;False;True;False;True;False;False;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;1.69733186;5723745
wall street money never sleeps;tt1027718;133;22;9;2010;134748021;52474616;82273405;19011188;70000000;3;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;0.9249717285714286;6650775
the princess diaries 2 royal engagement;tt0368933;113;11;8;2004;134734481;95170481;39564000;22956453;40000000;1;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;True;True;False;True;False;False;2.368362025;15325359
last vegas;tt1204975;105;19;12;2012;134409025;63914167;70494858;16334566;28000000;3;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;3.8003223214285713;8029417
the cat in the hat;tt0312528;82;21;11;2003;133960541;101149285;32811256;38329160;109000000;2;False;True;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;0.22899578899082568;16774342
the big short;tt1596363;130;14;1;2015;133440870;70259870;63181000;705527;28000000;4;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;3.765745357142857;8334504
the artist;tt1655442;100;12;10;2011;133432856;44671682;88761174;204878;15000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;7.8955237333333335;5633251
1408;tt0450385;104;22;6;2007;132963417;71985628;60977789;20617667;25000000;3;False;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;False;True;False;False;False;4.31853668;10463027
zero dark thirty;tt1790885;157;19;12;2012;132820716;95720716;37100000;417150;40000000;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;2.3205179;12025215
ad astra;tt2935510;123;18;9;2019;132807427;50188370;82619057;19001398;85000000;3;True;False;True;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;True;False;False;0.5624403176470588;5509151
a wrinkle in time;tt1620680;109;8;3;2018;132675864;100478608;32197256;33123609;103000000;2;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;False;False;False;False;True;False;0.2881151844660194;11029484
ghost rider spirit of vengeance;tt1071875;96;15;2;2012;132563930;51774002;80789928;22115334;57000000;3;False;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;1.3256829824561402;6504271
v for vendetta;tt0434409;132;15;3;2006;132511035;70511035;62000000;25642340;54000000;4;True;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;1.4539080555555555;10765043
